,0,1,2,3,4,5,6,y
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
2,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
3,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
4,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
5,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
6,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
7,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
8,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
10,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
11,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
12,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
13,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
14,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
16,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
17,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
18,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
19,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
20,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
21,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
22,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
23,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
24,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
25,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
26,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
27,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
28,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
29,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
30,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
31,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
32,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
33,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
34,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
35,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
36,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
37,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
39,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
41,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
42,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
43,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
44,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
45,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
46,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
47,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
49,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
50,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
51,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
52,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
53,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
54,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
55,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
57,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
58,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
61,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
62,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
63,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
65,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
66,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
67,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
68,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
69,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
70,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
71,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
72,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
73,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
74,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
75,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
76,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
77,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
78,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
79,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
80,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
81,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
82,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
84,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
85,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
86,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
87,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
88,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
89,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
90,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
92,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
93,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
94,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
95,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
97,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
98,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
100,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
101,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
102,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
103,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
104,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
105,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
106,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
109,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
110,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
111,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
112,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
113,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
114,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
115,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
116,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
118,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
119,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
120,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
137,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
142,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
147,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
168,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
181,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
189,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
196,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
198,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
199,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
200,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
201,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
202,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
203,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
204,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
205,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
206,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
207,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
208,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
209,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
210,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
211,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
212,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
213,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
214,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
215,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
216,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
217,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
218,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
219,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
220,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
221,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
224,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
225,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
226,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
227,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
228,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
229,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
230,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
231,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
232,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
233,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
234,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
235,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
236,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
237,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
238,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
239,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
240,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
241,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
243,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
244,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
246,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
247,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
248,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
249,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
250,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
252,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
253,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
254,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
256,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
257,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
258,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
259,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
260,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
261,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
262,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
263,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
264,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
266,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
267,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
268,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
269,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
270,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
271,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
272,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
273,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
274,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
275,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
276,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
277,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
279,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
280,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
281,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
282,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
284,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
285,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
286,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
287,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
289,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
290,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
291,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
292,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
293,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
294,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
295,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
296,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
297,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
298,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
299,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
300,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
301,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
302,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
303,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
304,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
305,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
306,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
307,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
308,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
309,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
310,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
311,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
312,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
313,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
314,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
315,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
316,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
317,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
318,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
320,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
321,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
322,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
323,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
