attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attrClass
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0, negative
0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0, negative
0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0, negative
1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0, negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0, negative
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0, negative
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, negative
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0, negative
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0, negative
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0, negative
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0, negative
1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, negative
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0, negative
1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0, negative
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0, negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0, negative
0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0, negative
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0, negative
0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0, negative
0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0, negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0, negative
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0, negative
0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0, negative
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0, negative
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0, negative
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0, negative
0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0, negative
0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0, negative
0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0, negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0, negative
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0, negative
1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0, negative
1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0, negative
1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, negative
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0, negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
